betriebe_id,jahr,jahresfracht,stoff_name,stoff_gruppe,stoff_schwellenwert,bestimmungsmethode,bestimmungsverfahren,name,kennnummer,wgs84_x,wgs84_y,anschrift,bundesland,flusseinzugsgebiet,muttergesellschaft,eigentuemer,betreiber,nace_code,nace_text,prtr_beschreibung,ivu_beschreibung,branchengruppe
85802,2007,48,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,OTH (M),"Clariant Produkte (Deutschland) GmbH, Standort Rhein-Main, Betriebsteil Frankfurt-Höchst",06-70007370412,8.5249980413293,50.091226337502,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Clariant Verwaltungsgesellschaft mbH + Clariant AG,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,2012,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Chemische Industrie
176297,2012,8.2,Arsen und Verbindungen (als As),Schwermetalle,5.0,Berechnung,OTH (C),Bayer MaterialScience AG,06-05-100-9021121,6.66238453153661,51.3681904153109,"Rheinuferstraße 7-9
47829 Krefeld",Nordrhein-Westfalen,Rhein,Bayer MaterialScience AG,Bayer MaterialScience AG,Bayer MaterialScience AG,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
165001,2008,15.1,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,OTH (M),Bayer Schering Pharma AG,06-05-100-0054662,7.11678529310692,51.2492699434692,"Friedrich-Ebert-Str. 217-333
42117 Wuppertal",Nordrhein-Westfalen,Rhein,Bayer HealthCare AG,,,2110,Herstellung von pharmazeutischen Grundstoffen,Herstellung von Grundarzneimitteln,Herstellung von Grundarzneimitteln,Chemische Industrie
54696,2009,5.2,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,ALT,W. C.  Heraeus GmbH,06-00086010435,8.92977207066508,50.1335680281843,"Heraeusstraße 12-14
63450 Hanau",Hessen,Rhein,W. C. Heraeus GmbH,W. C. Heraeus GmbH,W. C. Heraeus GmbH,2445,Erzeugung und erste Bearbeitung von sonstigen NE-Metallen,Herstellung von Nichtmetallen und Metalloxiden,Herstellung einfacher KW,Chemische Industrie
84906,2011,18.6,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Fluorchemie GmbH Frankfurt,06-00457010412,8.5395242205836,50.0948899944955,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Fluorchemie GmbH Frankfurt,Fluorchemie GmbH Frankfurt,Fluorchemie GmbH Frankfurt,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung halogenhaltiger KW,Herstellung halogenhaltiger KW,Chemische Industrie
175371,2012,15.3,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Bayer Pharma AG,06-05-100-0054662,7.11678529310692,51.2492699434692,"Friedrich-Ebert-Str. 217-333
42117 Wuppertal",Nordrhein-Westfalen,Rhein,Bayer HealthCare AG,Bayer Pharma AG,Bayer Pharma AG,2110,Herstellung von pharmazeutischen Grundstoffen,Herstellung von Grundarzneimitteln,Herstellung von Grundarzneimitteln,Chemische Industrie
172583,2011,15.4,Arsen und Verbindungen (als As),Schwermetalle,5.0,Berechnung,OTH (C),Bayer MaterialScience AG,06-05-100-9021121,6.66238453153661,51.3681904153109,"Rheinuferstraße 7-9
47829 Krefeld",Nordrhein-Westfalen,Rhein,Bayer MaterialScience AG,Bayer MaterialScience AG,Bayer MaterialScience AG,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
54676,2009,39.7,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,OTH (M),Clariant Produkte (Deutschland) GmbH   Höchst,06-70007370412,8.5249980413293,50.091226337502,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,2012,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Chemische Industrie
157726,2012,34.8,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Clariant Produkte (Deutschland) GmbH   Höchst,06-70007370412,8.52496243761356,50.0912551433198,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,2012,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Chemische Industrie
78333,2010,59.1,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Clariant Produkte (Deutschland) GmbH   Höchst,06-70007370412,8.5249980413293,50.091226337502,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,2012,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Chemische Industrie
78295,2010,26,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,PER (M),W. C.  Heraeus GmbH,06-00086010435,8.92977207066508,50.1335680281843,"Heraeusstraße 12-14
63450 Hanau",Hessen,Rhein,W. C. Heraeus GmbH,W. C. Heraeus GmbH,W. C. Heraeus GmbH,2445,Erzeugung und erste Bearbeitung von sonstigen NE-Metallen,Herstellung von Nichtmetallen und Metalloxiden,Herstellung einfacher KW,Chemische Industrie
78309,2010,44,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Thermphos Deutschland GmbH,06-00456010412,8.53409501634984,50.0970260198209,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Thermphos Deutschland GmbH,Thermphos Deutschland GmbH,Thermphos Deutschland GmbH,2020,"Herstellung von Schädlingsbekämpfungs-, Pflanzenschutz- und Desinfektionsmitteln",Herstellung von Pflanzenschutzmittel und Bioziden,Herstellung von Pflanzenschutzmittel und Bioziden,Chemische Industrie
54755,2009,21,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,OTH (M),Solvay Fluor GmbH,06-00412010412,8.54040644504679,50.0947046927059,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,"Solvay S.A., Brüssel (Belgien)","Solvay Fluor GmbH, Hannover","Solvay Fluor GmbH, Werk Frankfurt",2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung halogenhaltiger KW,Herstellung halogenhaltiger KW,Chemische Industrie
169645,2010,16,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Bayer Schering Pharma AG,06-05-100-0054662,7.11678529310692,51.2492699434692,"Friedrich-Ebert-Str. 217-333
42117 Wuppertal",Nordrhein-Westfalen,Rhein,Bayer HealthCare AG,Bayer Schering Pharma AG,Bayer Schering Pharma AG,2110,Herstellung von pharmazeutischen Grundstoffen,Herstellung von Grundarzneimitteln,Herstellung von Grundarzneimitteln,Chemische Industrie
183215,2014,8,Arsen und Verbindungen (als As),Schwermetalle,5.0,Berechnung,OTH (C),Bayer MaterialScience AG,06-05-100-9021121,6.66238453153661,51.3681904153109,"Rheinuferstraße 7-9
47829 Krefeld",Nordrhein-Westfalen,Rhein,Bayer MaterialScience AG,Bayer MaterialScience AG,Bayer MaterialScience AG,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Basiskunststoffen,,Chemische Industrie
130104,2009,5.9,Arsen und Verbindungen (als As),Schwermetalle,5.0,Berechnung,OTH (C),Gould Electronics GmbH -Electronics Materials-,06-08-3783103,7.7510212582957,48.0906938940871,"Hauptstr. 3
79356 Eichstetten",Baden-Württemberg,Rhein,Gould Electronics GmbH -Electronics Materials-,,,2013,Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von anorganischen Grundchemikalien,Herstellung von Salzen,Chemische Industrie
78372,2010,18.5,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Fluorchemie GmbH Frankfurt,06-00457010412,8.5395242205836,50.0948899944955,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Fluorchemie GmbH Frankfurt,Fluorchemie GmbH Frankfurt,Fluorchemie GmbH Frankfurt,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung halogenhaltiger KW,Herstellung halogenhaltiger KW,Chemische Industrie
78393,2010,26.4,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Solvay Fluor GmbH,06-00412010412,8.54040644504679,50.0947046927059,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,"Solvay S.A., Brüssel (Belgien)","Solvay Fluor GmbH, Hannover","Solvay Fluor GmbH, Werk Frankfurt",2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung halogenhaltiger KW,Herstellung halogenhaltiger KW,Chemische Industrie
182284,2014,30,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Solvay Fluor GmbH,06-00412010412,8.54037710648109,50.0947259013349,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Solvay Fluor GmbH,"Solvay Fluor GmbH, Hannover","Solvay Fluor GmbH, Werk Frankfurt",2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung halogenhaltiger KW,,Chemische Industrie
157790,2012,21.5,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,CF Carbons GmbH,06-00457010412,8.53975039857687,50.0944715878678,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,CF Carbons GmbH,"Akzo Nobel GmbH, Fluorchemie GmbH",CF Carbons GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung halogenhaltiger KW,Herstellung halogenhaltiger KW,Chemische Industrie
84891,2011,62.4,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Clariant Produkte (Deutschland) GmbH   Höchst,06-70007370412,8.5249980413293,50.091226337502,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,2012,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Chemische Industrie
50641,2008,40,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,OTH (M),"Clariant Produkte (Deutschland) GmbH, Standort Rhein-Main, Betriebsteil Frankfurt-Höchst",06-70007370412,8.5249980413293,50.091226337502,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Clariant Verwaltungsgesellschaft mbH + Clariant AG,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,2012,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Chemische Industrie
50670,2008,5.3,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,OTH (M),Solvay Fluor GmbH,06-00412010412,8.53978578250151,50.0953045879498,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,"Solvay S.A., Brüssel (Belgien)","Solvay Fluor GmbH, Hannover","Solvay Fluor GmbH, Werk Frankfurt",2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung halogenhaltiger KW,Herstellung halogenhaltiger KW,Chemische Industrie
183249,2014,10,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Bayer Pharma AG,06-05-100-0054662,7.11678529310692,51.2492699434692,"Friedrich-Ebert-Str. 217-333
42117 Wuppertal",Nordrhein-Westfalen,Rhein,Bayer Pharma AG,Bayer Pharma AG,Bayer Pharma AG,2110,Herstellung von pharmazeutischen Grundstoffen,Herstellung von Grundarzneimitteln,,Chemische Industrie
166923,2009,7.79,Arsen und Verbindungen (als As),Schwermetalle,5.0,Berechnung,OTH (C),Bayer MaterialScience AG,06-05-100-9021121,6.66238453153661,51.3681904153109,"Rheinuferstraße 7-9
47829 Krefeld",Nordrhein-Westfalen,Rhein,Bayer MaterialScience AG,Bayer MaterialScience AG,Bayer MaterialScience AG,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
127073,2008,7,Arsen und Verbindungen (als As),Schwermetalle,5.0,Berechnung,OTH (C),Gould Electronics GmbH -Electronics Materials-,06-08-3783103,7.7510212582957,48.0906938940871,"Hauptstr. 3
79356 Eichstetten",Baden-Württemberg,Rhein,Gould Electronics GmbH -Electronics Materials-,,,2013,Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von anorganischen Grundchemikalien,Herstellung von Salzen,Chemische Industrie
182138,2014,29.2,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Clariant Produkte (Deutschland) GmbH   Höchst,06-70007370412,8.52496243761356,50.0912551433198,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,2012,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,,Chemische Industrie
85941,2007,19.1,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,OTH (M),Solvay Fluor GmbH,06-00412010412,8.53978578250151,50.0953045879498,"Brüningstraße 50
65929 Frankfurt am Main",Hessen,Rhein,"Solvay S.A., Brüssel (Belgien)","Solvay Fluor GmbH, Hannover","Solvay Fluor GmbH, Werk Frankfurt",2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung halogenhaltiger KW,Herstellung halogenhaltiger KW,Chemische Industrie
84930,2011,18.9,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Solvay Fluor GmbH,06-00412010412,8.54040644504679,50.0947046927059,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,"Solvay S.A., Brüssel (Belgien)","Solvay Fluor GmbH, Hannover","Solvay Fluor GmbH, Werk Frankfurt",2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung halogenhaltiger KW,Herstellung halogenhaltiger KW,Chemische Industrie
156656,2011,1310,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Chemische Fabrik Brunsbüttel GmbH u. Co. KG,01-10-51011422498,9.18987600393817,53.9036544613136,"Fährstr. 51
25541 Brunsbüttel",Schleswig-Holstein,Elbe/Labe,Chemische Fabrik Brunsbüttel GmbH u. Co. KG,Chemische Fabrik Brunsbüttel GmbH u. Co. KG,Chemische Fabrik Brunsbüttel GmbH u. Co. KG,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Chemische Industrie
178239,2013,90.3,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Italmatch Deutschland GmbH,06-00456010412,8.53406314596201,50.0970481569507,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Italmatch Chemicals S.p.A.,Italmatch Deutschland GmbH,Italmatch Deutschland GmbH,2020,"Herstellung von Schädlingsbekämpfungs-, Pflanzenschutz- und Desinfektionsmitteln",Herstellung von Pflanzenschutzmittel und Bioziden,,Chemische Industrie
178195,2013,29.1,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,CF Carbons GmbH,06-00457010412,8.53975039857687,50.0944715878678,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,CF Carbons GmbH,"Akzo Nobel GmbH, Fluorchemie GmbH",CF Carbons GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung halogenhaltiger KW,,Chemische Industrie
179628,2013,9.4,Arsen und Verbindungen (als As),Schwermetalle,5.0,Berechnung,OTH (C),Bayer MaterialScience AG,06-05-100-9021121,6.66238453153661,51.3681904153109,"Rheinuferstraße 7-9
47829 Krefeld",Nordrhein-Westfalen,Rhein,Bayer MaterialScience AG,Bayer MaterialScience AG,Bayer MaterialScience AG,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Basiskunststoffen,,Chemische Industrie
179400,2013,8,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Bayer Pharma AG,06-05-100-0054662,7.11678529310692,51.2492699434692,"Friedrich-Ebert-Str. 217-333
42117 Wuppertal",Nordrhein-Westfalen,Rhein,Bayer Pharma AG,Bayer Pharma AG,Bayer Pharma AG,2110,Herstellung von pharmazeutischen Grundstoffen,Herstellung von Grundarzneimitteln,,Chemische Industrie
178246,2013,50.3,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Solvay Fluor GmbH,06-00412010412,8.54037710648109,50.0947259013349,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Solvay Fluor GmbH,"Solvay Fluor GmbH, Hannover","Solvay Fluor GmbH, Werk Frankfurt",2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung halogenhaltiger KW,,Chemische Industrie
182136,2014,23.6,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,CF Carbons GmbH,06-00457010412,8.53975039857687,50.0944715878678,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,CF Carbons GmbH,"Akzo Nobel GmbH, Fluorchemie GmbH",CF Carbons GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung halogenhaltiger KW,,Chemische Industrie
84932,2011,69.6,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Thermphos Deutschland GmbH,06-00456010412,8.53409501634984,50.0970260198209,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Thermphos Deutschland GmbH,Thermphos Deutschland GmbH,Thermphos Deutschland GmbH,2020,"Herstellung von Schädlingsbekämpfungs-, Pflanzenschutz- und Desinfektionsmitteln",Herstellung von Pflanzenschutzmittel und Bioziden,Herstellung von Pflanzenschutzmittel und Bioziden,Chemische Industrie
85807,2007,12,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,OTH (M),Thermphos Deutschland GmbH,06-00456010412,8.53409501634984,50.0970260198209,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Thermphos Deutschland GmbH,Thermphos Deutschland GmbH,Thermphos Deutschland GmbH,2020,"Herstellung von Schädlingsbekämpfungs-, Pflanzenschutz- und Desinfektionsmitteln",Herstellung von Pflanzenschutzmittel und Bioziden,Herstellung von Pflanzenschutzmittel und Bioziden,Chemische Industrie
85777,2007,5.68,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,OTH (M),Celanese Chemicals Europe GmbH,06-00444010412,8.52804386670807,50.0898632332673,"Brüningstr. 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Celanese Chemicals Europe GmbH,Celanese Corporation,Celanese Chemicals Europe GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
182216,2014,452,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Italmatch Deutschland GmbH,06-00456010412,8.53406314596201,50.0970481569507,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Italmatch Deutschland GmbH,Italmatch Deutschland GmbH,Italmatch Deutschland GmbH,2013,Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien,Herstellung von Pflanzenschutzmittel und Bioziden,,Chemische Industrie
162393,2007,19.9,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,OTH (M),Bayer HealthCare AG,06-05-100-0054662,7.11678529310692,51.2492699434692,"Friedrich-Ebert-Str. 217-333
42117 Wuppertal",Nordrhein-Westfalen,Rhein,Bayer HealthCare AG,,,2110,Herstellung von pharmazeutischen Grundstoffen,Herstellung von Grundarzneimitteln,Herstellung von Grundarzneimitteln,Chemische Industrie
178168,2013,22.7,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Clariant Produkte (Deutschland) GmbH   Höchst,06-70007370412,8.52496243761356,50.0912551433198,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,2012,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,,Chemische Industrie
172426,2011,12.6,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Bayer Pharma AG,06-05-100-0054662,7.11678529310692,51.2492699434692,"Friedrich-Ebert-Str. 217-333
42117 Wuppertal",Nordrhein-Westfalen,Rhein,Bayer HealthCare AG,Bayer Pharma AG,Bayer Pharma AG,2110,Herstellung von pharmazeutischen Grundstoffen,Herstellung von Grundarzneimitteln,Herstellung von Grundarzneimitteln,Chemische Industrie
84546,2011,9.5,Arsen und Verbindungen (als As),Schwermetalle,5.0,Berechnung,OTH (C),Louis Dreyfus Commodities  Wittenberg GmbH,15317,12.5769387088904,51.8711189583212,Dessauer Straße 126 -06886 Lutherstadt Wittenberg,Sachsen-Anhalt,Elbe/Labe,Louis Dreyfus Commodities  Wittenberg GmbH,Louis Dreyfus Commodities  Wittenberg GmbH,Louis Dreyfus Commodities Wittenberg GmbH,1041,Herstellung von Ölen und Fetten (ohne Margarine u. ä. Nahrungsfette),Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
162659,2007,5.82,Arsen und Verbindungen (als As),Schwermetalle,5.0,Berechnung,OTH (C),Bayer MaterialScience AG,06-05-100-9021121,6.65554356920348,51.3763817193447,"CHEMPARK Krefeld Gebäude R 57
47829 Krefeld",Nordrhein-Westfalen,Rhein,Bayer AG,,,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
164793,2008,8.34,Arsen und Verbindungen (als As),Schwermetalle,5.0,Berechnung,OTH (C),Bayer MaterialScience AG,06-05-100-9021121,6.65554356920348,51.3763817193447,"CHEMPARK Krefeld-Uerdingen -
47829 Krefeld",Nordrhein-Westfalen,Rhein,Bayer MaterialScience AG,Bayer MaterialScience AG,Bayer MaterialScience AG,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
54747,2009,54,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,OTH (M),Thermphos Deutschland GmbH,06-00456010412,8.53409501634984,50.0970260198209,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Thermphos Deutschland GmbH,Thermphos Deutschland GmbH,Thermphos Deutschland GmbH,2020,"Herstellung von Schädlingsbekämpfungs-, Pflanzenschutz- und Desinfektionsmitteln",Herstellung von Pflanzenschutzmittel und Bioziden,Herstellung von Pflanzenschutzmittel und Bioziden,Chemische Industrie
157828,2012,35.2,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Solvay Fluor GmbH,06-00412010412,8.54037710648109,50.0947259013349,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Solvay Fluor GmbH,"Solvay Fluor GmbH, Hannover","Solvay Fluor GmbH, Werk Frankfurt",2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung halogenhaltiger KW,Herstellung halogenhaltiger KW,Chemische Industrie
50798,2008,175,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,OTH (M),Thermphos Deutschland GmbH,06-00456010412,8.53409501634984,50.0970260198209,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Thermphos Deutschland GmbH,Thermphos Deutschland GmbH,Thermphos Deutschland GmbH,2020,"Herstellung von Schädlingsbekämpfungs-, Pflanzenschutz- und Desinfektionsmitteln",Herstellung von Pflanzenschutzmittel und Bioziden,Herstellung von Pflanzenschutzmittel und Bioziden,Chemische Industrie
157837,2012,21.3,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Thermphos Deutschland GmbH,06-00456010412,8.53406314596201,50.0970481569507,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Thermphos Deutschland GmbH,Thermphos Deutschland GmbH,Thermphos Deutschland GmbH,2020,"Herstellung von Schädlingsbekämpfungs-, Pflanzenschutz- und Desinfektionsmitteln",Herstellung von Pflanzenschutzmittel und Bioziden,Herstellung von Pflanzenschutzmittel und Bioziden,Chemische Industrie
166858,2009,16,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Bayer Schering Pharma AG,06-05-100-0054662,7.11678529310692,51.2492699434692,"Friedrich-Ebert-Str. 217-333
42117 Wuppertal",Nordrhein-Westfalen,Rhein,Bayer HealthCare AG,Bayer Schering Pharma AG,Bayer Schering Pharma AG,2110,Herstellung von pharmazeutischen Grundstoffen,Herstellung von Grundarzneimitteln,Herstellung von Grundarzneimitteln,Chemische Industrie
169947,2010,15.1,Arsen und Verbindungen (als As),Schwermetalle,5.0,Berechnung,OTH (C),Bayer MaterialScience AG,06-05-100-9021121,6.6554809745612,51.3762005947714,"CHEMPARK, Rheinuferstraße 11
47829 Krefeld",Nordrhein-Westfalen,Rhein,Bayer MaterialScience AG,Bayer MaterialScience AG,Bayer MaterialScience AG,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
169976,2010,5.3,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,LANXESS Deutschland GmbH,06-05-100-9021122,6.65815535104437,51.3716673782287,"CHEMPARK, Rheinuferstraße 11
47829 Krefeld",Nordrhein-Westfalen,Rhein,LANXESS AG,LANXESS Deutschland GmbH,LANXESS Deutschland GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Nichtmetallen und Metalloxiden,Herstellung von Nichtmetallen und Metalloxiden,Chemische Industrie
178161,2013,5.67,Cadmium und Verbindungen (als Cd),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Merck KGaA,06-00002650433,8.48187628654944,49.7676204904904,"Mainzer Straße 41
64579 Gernsheim",Hessen,Rhein,Merck KGaA,Merck KGaA,Merck KGaA Standort Gernsheim,2059,Herstellung von sonstigen chemischen Erzeugnissen a. n. g.,Herstellung sauerstoffhaltiger KW,,Chemische Industrie
