betriebe_id,jahr,jahresfracht,stoff_name,stoff_gruppe,stoff_schwellenwert,bestimmungsmethode,bestimmungsverfahren,name,kennnummer,wgs84_x,wgs84_y,anschrift,bundesland,flusseinzugsgebiet,muttergesellschaft,eigentuemer,betreiber,nace_code,nace_text,prtr_beschreibung,ivu_beschreibung,branchengruppe
182947,2014,13,Arsen und Verbindungen (als As),Schwermetalle,5.0,Berechnung,PER (C),Rohstoff Recycling Osnabrück GmbH,03-10-10288524310,8.02812601969069,52.2926036164567,"Rheinstraße 90-122
49090 Osnabrück",Niedersachsen,Ems,Rohstoff Recycling Osnabrück GmbH,Rohstoff Recycling Osnabrück GmbH,Rohstoff Recycling Osnabrück GmbH,3832,Rückgewinnung sortierter Werkstoffe,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,,Abfall- und Abwasserbewirtschaftung
183214,2014,8.4,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,CURRENTA GmbH & Co. OHG Deponie Rheinfeld,06-05-100-9021040,6.79493239087354,51.1065570981897,"Oberster Monheimer Weg -
41539 Dormagen",Nordrhein-Westfalen,Rhein,Bayer AG Lanxess AG,CURRENTA GmbH & Co.OHG,CURRENTA GmbH & Co. OHG,3530,Wärme- und Kälteversorgung,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,,Abfall- und Abwasserbewirtschaftung
162551,2007,6.3,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,OTH (M),AVG-Köln mbH Zentraldeponie Vereinigte Ville,06-05-800-6336072,6.83076737494808,50.8408382306971,"Seestr. 2
50374 Erftstadt",Nordrhein-Westfalen,Rhein,Zentraldeponie Vereinigte Ville,,,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
149648,2007,14.2,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,PER (M),Salzgitter Flachstahl GmbH Reststoffzentrum Barum,03-01-01012300770,10.4292738625427,52.1361437961806,"Seesener Str. 137
38239 Salzgitter",Niedersachsen,Weser,Salzgitter AG,,,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen",Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
184323,2014,8.06,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Siedlungsabfalldeponie Horm,06-05-300-9011404,6.44069382949134,50.7484174686853,"Pfarrer-Pleus-Str. 46
52393 Hürtgenwald",Nordrhein-Westfalen,Maas,DDG Dürener Deponiegesellschaft mbH,Kreis Düren,DDG Dürener Deponiegesellschaft mbH,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,,Abfall- und Abwasserbewirtschaftung
163802,2008,12.2,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,PER (M),Salzgitter Flachstahl GmbH Reststoffzentrum Barum,03-01-01012300770,10.4292738625427,52.1361437961806,"Seesener Str. 137
38239 Salzgitter",Niedersachsen,Weser,Salzgitter AG,Salzgitter Flachstahl GmbH,Salzgitter Flachstahl GmbH,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen",Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,,Abfall- und Abwasserbewirtschaftung
171616,2011,13,Arsen und Verbindungen (als As),Schwermetalle,5.0,Berechnung,PER (C),Rohstoff Recycling Osnabrück GmbH,03-10-10288524310,8.02814087664701,52.2925947478847,"Rheinstraße 90-122
49090 Osnabrück",Niedersachsen,Ems,Rohstoff Recycling Osnabrück GmbH,RRO,RRO,3832,Rückgewinnung sortierter Werkstoffe,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
179757,2013,33.4,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Siedlungsabfalldeponie Horm,06-05-300-9011404,6.44069382949134,50.7484174686853,"Pfarrer-Pleus-Str. 46
52393 Hürtgenwald",Nordrhein-Westfalen,Maas,DDG Dürener Deponiegesellschaft mbH,Kreis Düren,DDG Dürener Deponiegesellschaft mbH,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,,Abfall- und Abwasserbewirtschaftung
173103,2011,163,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,DDG Dürener Deponiegesellschaft mbH Siedlungsabfalldeponie Horm,06-05-300-9011404,6.44069382949134,50.7484174686853,"Pfarrer-Pleus-Str. 46
52393 Hürtgenwald",Nordrhein-Westfalen,Maas,DDG Dürener Deponiegesellschaft mbH,Kreis Düren,DDG Dürener Deponiegesellschaft mbH,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
182147,2014,7.29,Arsen und Verbindungen (als As),Schwermetalle,5.0,Berechnung,PER (C),Deponie Dyckerhoffbruch,06-59940860414,8.26365006174524,50.0445616985304,"Deponiestraße 15
65205 Wiesbaden, Stadt",Hessen,Rhein,Entsorgungsbetriebe der LHST Wiesbaden (ELW),ELW,ELW,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,,Abfall- und Abwasserbewirtschaftung
85044,2011,8,Arsen und Verbindungen (als As),Schwermetalle,5.0,Berechnung,PER (C),Deponie Dyckerhoffbruch,06-59940860414,8.26367891512097,50.0445330743106,"Deponiestraße 15
65207 Wiesbaden, Stadt",Hessen,Rhein,Entsorgungsbetriebe der LHST Wiesbaden (ELW),Stadt Wiesbaden,Entsorgungsbetriebe der LH Wiesbaden (ELW),3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
171464,2011,5.11,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,OTH (M),Sonderabfalldeponie Gallenbach,06-09-700-8000-0001,11.0778066005446,48.4017020921693,"Oberneul 7
86551 Aichach",Bayern,Donau,Staatsbetrieb Sonderabfalldeponien im StMUG,Staatsbetrieb Sonderabfalldeponien im StMUG,Staatsbetrieb Sonderabfalldeponien im StMUG,3822,Behandlung und Beseitigung gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
174658,2012,13,Arsen und Verbindungen (als As),Schwermetalle,5.0,Berechnung,PER (C),Rohstoff Recycling Osnabrück GmbH,03-10-10288524310,8.02814087664701,52.2925947478847,"Rheinstraße 90-122
49090 Osnabrück",Niedersachsen,Ems,Rohstoff Recycling Osnabrück GmbH,Rohstoff Recycling Osnabrück GmbH,Rohstoff Recycling Osnabrück GmbH,3832,Rückgewinnung sortierter Werkstoffe,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
172323,2011,5.73,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,NRB (M),AVG-Köln mbH Zentraldeponie Vereinigte Ville,06-05-800-6336072,6.83684995130551,50.8358605596308,"Tonstraße 6
50374 Erftstadt",Nordrhein-Westfalen,Rhein,Zentraldeponie Vereinigte Ville,Stadt Köln,AVG Köln mbH,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
123887,2007,8.25,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,OTH (M),Deponie Tiefloch Baden-Baden Stadt Baden-Baden,06-08-8777462,8.20665242845991,48.7707932959612,"Schwarzwaldstraße -
76532 Baden-Baden",Baden-Württemberg,Rhein,Eigenbetrieb Umwelttechnik Stadt Baden-Baden,Stadt Baden-Baden,Eigenbetrieb Umwelttechnik,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
172328,2011,5.16,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,NRB (M),REMONDIS Industrie Service GmbH SAD Knapsack,06-05-800-9034819,6.83251965070921,50.8401153043442,"Tonstr. 2
50374 Erftstadt",Nordrhein-Westfalen,Rhein,REMONDIS GmbH,,REMONDIS Industrie Service GmbH,3822,Behandlung und Beseitigung gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
123975,2007,43,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,OTH (M),Deponie Hirschklinge Werksdeponie SHW,06-08-9753273,10.115076268473,48.8557967064016,"Erzweg -
73433 Aalen",Baden-Württemberg,Rhein,,,SHW Casting Technologies GmbH,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
167128,2009,5.67,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,NRB (M),SAD Knapsack,06-05-800-9034819,6.84058230504816,50.8423874365304,"Tonstr. 2
50374 Erftstadt",Nordrhein-Westfalen,Rhein,REMONDIS GmbH,,REMONDIS Industrie Service GmbH,3822,Behandlung und Beseitigung gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
172465,2011,8.9,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,CURRENTA GmbH & Co. OHG,06-05-100-9021040,6.8683859501941,51.1026405371506,"CHEMPARK Gebäude G 8
41539 Dormagen",Nordrhein-Westfalen,Rhein,Bayer AG Lanxess AG,CURRENTA GmbH & Co.OHG,CURRENTA GmbH & Co. OHG,3530,Wärme- und Kälteversorgung,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
100756,2012,10.6,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Hamburg Port Authority Deponie Francop,06-02-B97205H003,9.85730613670365,53.5139350392982,"Aluminiumstraße 2
21129 Hamburg",Hamburg,Elbe/Labe,Hamburg Port Authority,Hamburg Port Authority,Hamburg Port Authority,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
164407,2008,5.29,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,OTH (M),AVG-Köln mbH Zentraldeponie Vereinigte Ville,06-05-800-6336072,6.83076737494808,50.8408382306971,"Seestr. 2
50374 Erftstadt",Nordrhein-Westfalen,Rhein,Zentraldeponie Vereinigte Ville,,,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
166303,2009,13,Arsen und Verbindungen (als As),Schwermetalle,5.0,Berechnung,PER (C),RRO Rohstoff Recycling Osnabrück GmbH,03-10-10288524310,8.02814087664701,52.2925947478847,"Rheinstraße 90-122
49090 Osnabrück",Niedersachsen,Ems,RRO Rohstoff Recycling Osnabrück GmbH,RRO,RRO,3822,Behandlung und Beseitigung gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
84332,2011,5.8,Arsen und Verbindungen (als As),Schwermetalle,5.0,Berechnung,OTH (C),Abfallwirtschaft GmbH Halle-Lochau,10018,12.0499218433647,51.4221026420269,Berliner Straße 100 -06258 Schkopau,Sachsen-Anhalt,Elbe/Labe,Abfallwirtschaft GmbH Halle-Lochau,,Abfallwirtschaft GmbH Halle-Lochau,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
164284,2008,140,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,OTH (M),DDG Dürener Deponiegesellschaft mbH Siedlungsabfalldeponie Horm,06-05-300-9011404,6.44069382949134,50.7484174686853,"Pfarrer-Pleus-Str. 46
52393 Hürtgenwald",Nordrhein-Westfalen,Maas,DDG Dürener Deponiegesellschaft mbH,Kreis Düren,DDG Dürener Deponiegesellschaft mbH,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
163920,2008,13,Arsen und Verbindungen (als As),Schwermetalle,5.0,Berechnung,PER (C),RRO Rohstoff Recycling Osnabrück GmbH,03-10-10288524310,8.02814087664701,52.2925947478847,"Rheinstraße 90-122
49090 Osnabrück",Niedersachsen,Ems,RRO Rohstoff Recycling Osnabrück GmbH,,,3822,Behandlung und Beseitigung gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
62957,2007,9.5,Arsen und Verbindungen (als As),Schwermetalle,5.0,Berechnung,MAB,Hamburg Port Authority Deponie Francop,06-02-B97205H003,9.85727917921343,53.5139215248282,"Dradenauer Hauptdeich 17
21129 Hamburg",Hamburg,Elbe/Labe,Hamburg Port Authority,Hamburg Port Authority,Hamburg Port Authority,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
168690,2010,13,Arsen und Verbindungen (als As),Schwermetalle,5.0,Berechnung,PER (C),RRO Rohstoff Recycling Osnabrück GmbH,03-10-10288524310,8.02814087664701,52.2925947478847,"Rheinstraße 90-122
49090 Osnabrück",Niedersachsen,Ems,RRO Rohstoff Recycling Osnabrück GmbH,RRO,RRO,3832,Rückgewinnung sortierter Werkstoffe,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
170123,2010,310,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,DDG Dürener Deponiegesellschaft mbH Siedlungsabfalldeponie Horm,06-05-300-9011404,6.44069382949134,50.7484174686853,"Pfarrer-Pleus-Str. 46
52393 Hürtgenwald",Nordrhein-Westfalen,Maas,DDG Dürener Deponiegesellschaft mbH,Kreis Düren,DDG Dürener Deponiegesellschaft mbH,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
167854,2009,7.28,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,CURRENTA GmbH & Co. OHG,06-05-100-9021040,6.86742408485734,51.1024341238204,CHEMPARK Gebäude G 841540 Dormagen,Nordrhein-Westfalen,Rhein,Bayer AG Lanxess AG,CURRENTA GmbH & Co.OHG,CURRENTA GmbH & Co. OHG,3530,Wärme- und Kälteversorgung,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
167148,2009,7.41,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,NRB (M),AVG-Köln mbH Zentraldeponie Vereinigte Ville,06-05-800-6336072,6.83076737494808,50.8408382306971,"Seestr. 2
50374 Erftstadt",Nordrhein-Westfalen,Rhein,Zentraldeponie Vereinigte Ville,Zentraldeponie Vereinigte Ville,Zentraldeponie Vereinigte Ville,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
97050,2011,9.4,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Hamburg Port Authority Deponie Francop,06-02-B97205H003,9.85730613670365,53.5139350392982,"Aluminiumstraße 2
21129 Hamburg",Hamburg,Elbe/Labe,Hamburg Port Authority,Hamburg Port Authority,Hamburg Port Authority,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
184267,2014,6.1,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,NRB (M),REMONDIS Industrie Service GmbH SAD Knapsack,06-05-800-9034819,6.83251965070921,50.8401153043442,"Tonstr. 2
50374 Erftstadt",Nordrhein-Westfalen,Rhein,REMONDIS SE & Co. KG,,REMONDIS Industrie Service GmbH,3822,Behandlung und Beseitigung gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,,Abfall- und Abwasserbewirtschaftung
169901,2010,35.2,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,CURRENTA GmbH & Co. OHG,06-05-100-9021040,6.8683859501941,51.1026405371506,CHEMPARK Gebäude G 841540 Dormagen,Nordrhein-Westfalen,Rhein,Bayer AG Lanxess AG,CURRENTA GmbH & Co.OHG,CURRENTA GmbH & Co. OHG,3530,Wärme- und Kälteversorgung,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
164336,2008,5.54,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,NRB (M),REMONDIS Industrie Service GmbH Niederlassung Knapsack,06-05-800-9034819,6.84058230504816,50.8423874365304,"Tonstr. 2
50374 Erftstadt",Nordrhein-Westfalen,Rhein,REMONDIS AG & Co. KG,,,3822,Behandlung und Beseitigung gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
165267,2008,13.1,Cadmium und Verbindungen (als Cd),Schwermetalle,5.0,Schätzung,Sonstiges (E),Industrieschlammdeponie Griesenbrauck Ruhrverband,06-05-900-9056760,7.72614709077899,51.4022675524065,"Griesenbraucker Str. -
58640 Iserlohn",Nordrhein-Westfalen,Rhein,Ruhrverband -Essen-,,,3700,Abwasserentsorgung,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
47867,2007,6.97,Cadmium und Verbindungen (als Cd),Schwermetalle,5.0,Schätzung,Sonstiges (E),ASPM GmbH,07-02-2412677,7.17170780741491,49.6040411353713,"Harald-Fissler-Str. 8
55768 Hoppstädten-Weiersbach",Rheinland-Pfalz,Rhein,ASPM GmbH,Bernd Märker,,3700,Abwasserentsorgung,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
167128,2009,13.7,Cadmium und Verbindungen (als Cd),Schwermetalle,5.0,Messung,NRB (M),SAD Knapsack,06-05-800-9034819,6.84058230504816,50.8423874365304,"Tonstr. 2
50374 Erftstadt",Nordrhein-Westfalen,Rhein,REMONDIS GmbH,,REMONDIS Industrie Service GmbH,3822,Behandlung und Beseitigung gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
169741,2010,6.81,Cadmium und Verbindungen (als Cd),Schwermetalle,5.0,Messung,ALT,Industrieschlammdeponie Griesenbrauck Ruhrverband,06-05-900-9056760,7.72614709077899,51.4022675524065,"Griesenbraucker Str. -
58640 Iserlohn",Nordrhein-Westfalen,Rhein,Ruhrverband -Essen-,Ruhrverband -Essen-,Ruhrverband -Essen-,3700,Abwasserentsorgung,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
162641,2007,5.42,Cadmium und Verbindungen (als Cd),Schwermetalle,5.0,Schätzung,Sonstiges (E),Industrieschlammplatz Griesenbrauck Ruhrverband,06-05-900-9056760,7.72614709077899,51.4022675524065,"Griesenbraucker Str. -
58640 Iserlohn",Nordrhein-Westfalen,Rhein,Ruhrverband -Essen-,,,3700,Abwasserentsorgung,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
