betriebe_id,jahr,kompartiment,jahresfracht,jahresfracht_versehentlich,jahresfracht_nichtbiogen,stoff_name,stoff_gruppe,stoff_casnummer,stoff_schwellenwert,bestimmungsmethode,bestimmungsverfahren,name,kennnummer,wgs84_x,wgs84_y,anschrift,bundesland,flusseinzugsgebiet,muttergesellschaft,eigentuemer,betreiber,nace_code,nace_text,prtr_beschreibung,ivu_beschreibung,branchengruppe
162623,2007,Luft,410000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,PER (M),Stadtwerke Duisburg AG Heizkraftwerk II,06-05-100-0458158,6.75242915583158,51.4279606366349,"Bungertstraße 27
47053 Duisburg",Nordrhein-Westfalen,Rhein,Stadtwerke Duisburg AG,Stadtwerke Duisburg,Stadtwerke Duisburg,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
55357,2010,Luft,785000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,INT (M) CEN/ISO,swb Erzeugung GmbH & Co KG / Heizkraftwerk Hafen,06-04-11/2001178/8/1,8.72732620918963,53.1238880165845,"Otavi-Straße 9
28237 Bremen",Bremen,Weser,swb Erzeugung GmbH & Co KG / Heizkraftwerk Hafen,swb Erzeugung GmbH & Co.KG,swb Erzeugung GmbH & Co.KG,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
185571,2014,Luft,1430000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,PER (M),MIBRAG Deuben,18039,12.0767791499131,51.1120671473592,"Industriestraße 106682 Teuchern, OT Deuben",Sachsen-Anhalt,Elbe/Labe,Mitteldeutsche Braunkohlengesellschaft mbH,,Mitteldeutsche Braunkohlengesellschaft mbH,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,,Energiesektor
181787,2014,Luft,832000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,INT (M) CEN/ISO,GDF SUEZ Energie Deutschland AG Standort Kraftwerk Zolling,06-09-100-0003-0003,11.7995193321975,48.4552020943074,"Leininger Straße 1
85406 Zolling",Bayern,Donau,GDF SUEZ Energie Deutschland AG Standort Kraftwerk Zolling,GDF SUEZ Energie Deutschland AG Standort Kraftwerk Zolling,GDF SUEZ Energie Deutschland AG Standort Kraftwerk Zolling,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,,Energiesektor
180734,2014,Luft,325000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Berechnung,OTH (C),Vattenfall Europe Wärme HKW Moabit,06-11-01-1105604,13.3449126935565,52.5373983737566,"Friedrich-Krause-Ufer 10-15
13353 Berlin",Berlin,Elbe/Labe,Vattenfall Europe Wärme AG,Vattenfall Europe Wärme AG,Vattenfall Europe Wärme AG,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,,Energiesektor
183990,2014,Luft,2260000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,OTH (M),Gemeinschaftskraftwerk Bergkamen A beschränkt haftende OHG,06-05-900-0205103,7.6191278806328,51.6371657731015,"Westenhellweg 110
59192 Bergkamen",Nordrhein-Westfalen,Rhein,STEAG GmbH,Gemeinschaftskraftwerk Bergkamen beschränkt haftende OHG,Gemeinschaftskraftwerk Bergkamen beschränkt haftende OHG,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,,Energiesektor
174823,2012,Luft,1760000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Berechnung,MAB,Volkswagen AG Werk Wolfsburg,03-01-01241117210,10.7683178358795,52.4294562313454,"Berliner Ring 2
38440 Wolfsburg",Niedersachsen,Weser,Volkswagen AG,Volkswagen AG,"Volkswagen AG, Wolfsburg",3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
179370,2013,Luft,1890000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,OTH (M),STEAG GmbH Heizkraftwerk Walsum,06-05-100-0365906,6.71961908206988,51.5260017764916,"Dr.-Wilhelm-Roelen-Str. 129
47179 Duisburg",Nordrhein-Westfalen,Rhein,STEAG GmbH,STEAG GmbH,STEAG GmbH,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,,Energiesektor
87215,2008,Luft,846000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,OTH (M),Vattenfall Europe Berlin HKW Klingenberg,06-11-01-1105501,13.4959800816839,52.4900303080602,Köpenicker Chaussee 42-4510317 Berlin,Berlin,Elbe/Labe,Vattenfall Europe Berlin,,,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
175579,2012,Luft,203000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,PER (M),WSW Energie & Wasser AG,06-05-100-0030723,7.12012589749935,51.248172531221,"Kabelstraße 4
42117 Wuppertal",Nordrhein-Westfalen,Rhein,WSW Energie & Wasser AG,WSW Energie & Wasser AG,WSW Energie & Wasser AG,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
83921,2011,Luft,153000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,PER (M),ZKS - Zentralkokerei Saar GmbH,06-10-0078668,6.74362761845364,49.3477860312331,Werkstraße 1-666763 Dillingen/Saar,Saarland,Rhein,ZKS Zentralkokerei Saar GmbH,ZKS Zentralkokerei Saar GmbH,ZKS Zentralkokerei Saar GmbH,1910,Kokerei,Kokereien,Kokereien,Energiesektor
147774,2013,Luft,561000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,PER (M),Gemeinschaftskraftwerk Kiel GmbH GKK,01-50-02000283604,10.1769762658324,54.3386527337962,"Hasselfelde 40
24149 Kiel",Schleswig-Holstein,Schlei/Trave,Gemeinschaftskraftwerk Kiel GmbH GKK,Gemeinschaftskraftwerk Kiel GmbH,Gemeinschaftskraftwerk Kiel GmbH,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,,Energiesektor
167091,2009,Luft,1240000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,OTH (M),Evonik Steag GmbH Heizkraftwerk Walsum,06-05-100-0365906,6.71961908206988,51.5260017764916,"Dr.-Wilhelm-Roelen-Str. 129
47179 Duisburg",Nordrhein-Westfalen,Rhein,Evonik Steag GmbH,Evonik Steag GmbH,Evonik Steag GmbH,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
169581,2010,Luft,4330000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Berechnung,PER (C),E.ON KRAFTWERK SCHOLVEN,06-05-500-0342658,7.0098590586536,51.6024108677569,"Glückaufstr. 56
45896 Gelsenkirchen",Nordrhein-Westfalen,Rhein,E.ON Kraftwerke GmbH,E.ON Kraftwerke GmbH,E.ON Kraftwerke GmbH,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
84534,2011,Luft,1110000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,OTH (M),MIBRAG Deuben,18039,12.0768045761861,51.1120568709833,"Industriestraße 106682 Teuchern, OT Deuben",Sachsen-Anhalt,Elbe/Labe,Mitteldeutsche Braunkohlengesellschaft mbH,,Mitteldeutsche Braunkohlengesellschaft mbH,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
84535,2011,Luft,385000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,OTH (M),MIBRAG Wählitz,18040,12.0764228630578,51.1663128784185,"Fabrikstraße 26
06679 Wählitz",Sachsen-Anhalt,Elbe/Labe,Mitteldeutsche Braunkohlengesellschaft mbH,,Mitteldeutsche Braunkohlengesellschaft mbH,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
140164,2012,Luft,752000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,OTH (M),Vattenfall Europe Wärme HKW Reuter-West,06-11-01-1105609,13.2437122368723,52.5352474558716,"Großer Spreering 5
13599 Berlin",Berlin,Elbe/Labe,Vattenfall Europe Wärme AG,Vattenfall Europe Wärme AG,Vattenfall Europe Wärme AG,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
87226,2008,Luft,500000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,NRB (M),Vattenfall Europe Berlin HKW Reuter-West,06-11-01-1105609,13.2437354207425,52.5352596462658,"Großer Spreering 5
13599 Berlin",Berlin,Elbe/Labe,Vattenfall Europe Berlin,,,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
184389,2014,Luft,198000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,PER (M),WSW Energie & Wasser AG,06-05-100-0030723,7.12012589749935,51.248172531221,"Kabelstraße 4
42117 Wuppertal",Nordrhein-Westfalen,Rhein,WSW Energie & Wasser AG,WSW Energie & Wasser AG,WSW Energie & Wasser AG,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,,Energiesektor
5217,2007,Luft,1790000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,OTH (M),TOTAL Raffinerie Mitteldeutschland GmbH (Raffinerie),17192,11.9906034910791,51.2896694329687,Maienweg  1 -06237 Spergau,Sachsen-Anhalt,Elbe/Labe,TOTAL Raffinerie Mitteldeutschland GmbH,,,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,Mineralöl- und Gasraffinerien,Energiesektor
85102,2007,Luft,478000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,NRB (M),Vattenfall Europe Berlin HKW Reuter-West,06-11-01-1105609,13.2437510775553,52.5334623753088,"Großer Spreering 2
13599 Berlin",Berlin,Elbe/Labe,Vattenfall Europe Berlin,,,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
183535,2014,Luft,449000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,PER (M),CURRENTA GmbH & Co. OHG (CHEMPARK),06-05-300-9046797,6.98590089995226,51.0222086808895,"CHEMPARK Leverkusen Gebäude D 8
51368 Leverkusen",Nordrhein-Westfalen,Rhein,Bayer AG Lanxess AG,Bayer AG/LANXESS AG,CURRENTA GmbH & Co. OHG,3530,Wärme- und Kälteversorgung,Verbrennungsanlagen > 50 MW,,Energiesektor
182531,2014,Luft,323000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,PER (M),KNG Kraftwerks- und Netzgesellschaft mbH Kraftwerk Rostock,13-30-1010101,12.1329421897268,54.1428127980717,"Am Kühlturm 1
18147 Rostock",Mecklenburg-Vorpommern,Warnow/Peene,KNG Kraftwerks- und Netzgesellschaft mbH,KNG Kraftwerks- und Netzgesellschaft mbH,KNG Kraftwerks- und Netzgesellschaft mbH,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,,Energiesektor
176401,2012,Luft,561000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Berechnung,OTH (C),ThyssenKrupp Steel Europe AG Werk Ruhrort,06-05-100-0431367,6.73103049605837,51.4603021102245,Kaiser - Wilhelm - Straße 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen",Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
176854,2013,Luft,1280000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Berechnung,OTH (C),Heizkraftwerk Altbach/Deizisau,06-08-1741292,9.37129760004835,48.7191204712029,"Industriestr. 11
73776 Altbach",Baden-Württemberg,Rhein,EnBW Energie Baden-Wuerttemberg AG,EnBW Energie Baden-Wuerttemberg AG,EnBW Energie Baden-Wuerttemberg AG,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,,Energiesektor
183665,2014,Luft,928000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,INT (M) CEN/ISO,ArcelorMittal Bremen GmbH Kokerei Prosper,06-05-500-1185268,6.97327222572499,51.5182315727857,"Prosperstr. 350
46236 Bottrop",Nordrhein-Westfalen,Rhein,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,1910,Kokerei,Kokereien,,Energiesektor
179385,2013,Luft,288000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,PER (M),Stadtwerke Duisburg AG Heizkraftwerk I,06-05-100-0031758,6.75076290596149,51.4290798147769,"Charlottenstraße 48
47053 Duisburg",Nordrhein-Westfalen,Rhein,Stadtwerke Duisburg AG,Stadtwerke Duisburg AG,Stadtwerke Duisburg AG,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,,Energiesektor
184444,2014,Luft,602000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,INT (M) CEN/ISO,RWE Generation SE; Region Kundenkraftwerke HKW Hamborn,06-05-100-0988652,6.72708758993154,51.4921251097776,"Alsumer Str. 222
47166 Duisburg",Nordrhein-Westfalen,Rhein,RWE AG,RWE Generation SE,RWE Generation SE,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,,Energiesektor
168645,2010,Luft,1390000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,PER (M),E.ON Kraftwerke GmbH,03-09-09281566110,8.14691686964863,53.5649592997039,"Zum Kraftwerk 20
26386 Wilhelmshaven",Niedersachsen,Weser,E.ON Kraftwerke GmbH,E.ON Kraftwerke GmbH,E.ON Kraftwerke GmbH,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
127240,2008,Luft,4410000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,PER (M),MIRO Mineralölraffinerie Oberrhein,06-08-2719371,8.32904999188603,49.0578092936465,"DEA-Scholvenstr. 1
76187 Karlsruhe",Baden-Württemberg,Rhein,MIRO Mineralölraffinerie Oberrhein,,,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,Mineralöl- und Gasraffinerien,Energiesektor
139930,2012,Luft,167000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,PER (M),VEO GmbH Eisenhüttenstadt,12-30670510000,14.6333977168196,52.1628098829245,"Jugendstraße 1
15890 Eisenhüttenstadt",Brandenburg,Oder,ArcelorMittal Berlin Holding Stadtwerke Eisenhüttenstadt GmbH,AMEH Berlin Holding + Stadtwerke Eisenhüttenstadt,Vulkan Energiewirtschaft Oderbrücke GmbH Eisenhüttenstadt,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
177777,2013,Luft,1770000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,NRB (M),BAYERNOIL Betriebsteil Vohburg,06-09-186-0202-0001,11.5988557118451,48.765795692349,"Irschinger Weg 1
85088 Vohburg a.d.Donau",Bayern,Donau,BAYERNOIL Raffineriegesellschaft mbH,BAYERNOIL Raffineriegesellschaft mbH,BAYERNOIL Raffineriegesellschaft mbH,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,,Energiesektor
172314,2011,Luft,1300000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,INT (M) CEN/ISO,RWE Power AG-Fabrik Fortuna Nord,06-05-800-0197043,6.65805487010809,50.9869454451972,"Auenheimer Str. -
50129 Bergheim",Nordrhein-Westfalen,Rhein,RWE Power AG-Fabrik Fortuna Nord,,,520,Braunkohlenbergbau,"Herstellung von Kohleprodukten und festen, rauchfreien Brennstoffen",Keine IVU-Tätigkeit,Energiesektor
154207,2009,Luft,1370000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,OTH (M),MIBRAG Deuben,18039,12.0767648043456,51.1120610632952,Neue Str. 1 -06682 Deuben,Sachsen-Anhalt,Elbe/Labe,Mitteldeutsche Braunkohlengesellschaft mbH,,,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
182228,2014,Luft,373000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,NRB (M),"Mainova, HKW West",06-00464010412,8.65323174770217,50.0985534947673,"Gutleutstr. 231
60327 Frankfurt am Main, St.",Hessen,Rhein,"Mainova AG, M1-K, Betrieb und Instandhaltung Kraftwerke","Mainova AG, M1-E, Asset und Anlagenbau Erzeugung","Mainova AG, M1-KS, Kraftwerksbetrieb Stadtmitte",3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,,Energiesektor
181815,2014,Luft,2760000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,PER (M),Gunvor Raffinerie Ingolstadt GmbH,06-09-176-0003-0139,11.4773151583894,48.7919923414074,"Essostraße 1
85092 Kösching",Bayern,Donau,Gunvor Raffinerie Ingolstadt GmbH,Gunvor Raffinerie Ingolstadt GmbH,Gunvor,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,,Energiesektor
181858,2014,Luft,2100000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,NRB (M),BAYERNOIL Betriebsteil Vohburg,06-09-186-0202-0001,11.5988557118451,48.765795692349,"Irschinger Weg 1
85088 Vohburg a.d.Donau",Bayern,Donau,BAYERNOIL Raffineriegesellschaft mbH,BAYERNOIL Raffineriegesellschaft mbH,BAYERNOIL Raffineriegesellschaft mbH,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,,Energiesektor
172316,2011,Luft,486000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,OTH (M),RWE Power AG-Fabrik Frechen,06-05-800-0197054,6.79105559273712,50.8942461915962,"Ludwigstr. 1
50226 Frechen",Nordrhein-Westfalen,Rhein,RWE Power AG-Fabrik Frechen,RWE Power AG-Fabrik Frechen,RWE Power AG-Fabrik Frechen,520,Braunkohlenbergbau,"Herstellung von Kohleprodukten und festen, rauchfreien Brennstoffen",Keine IVU-Tätigkeit,Energiesektor
83919,2011,Luft,904000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,NRB (M),Kraftwerk Weiher,06-10-00101003,7.03095933408726,49.3355634967701,"Holzer Straße -
66287 Quierschied",Saarland,Rhein,STEAG GmbH,STEAG Power Saar GmbH,STEAG Power Saar GmbH,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
174379,2012,Luft,2200000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,NRB (M),BAYERNOIL Betriebsteil Vohburg,06-09-186-0202-0001,11.5988557118451,48.765795692349,"Irschinger Weg 1
85088 Vohburg a.d.Donau",Bayern,Donau,BAYERNOIL Raffineriegesellschaft mbH,BAYERNOIL Raffineriegesellschaft mbH,BAYERNOIL Raffineriegesellschaft mbH,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,Mineralöl- und Gasraffinerien,Energiesektor
175984,2012,Luft,1380000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,OTH (M),STEAG GmbH Heizkraftwerk Walsum,06-05-100-0365906,6.71961908206988,51.5260017764916,"Dr.-Wilhelm-Roelen-Str. 129
47179 Duisburg",Nordrhein-Westfalen,Rhein,STEAG GmbH,STEAG GmbH,STEAG GmbH,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
84375,2011,Luft,1310000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Messung,OTH (M),MIBRAG Mumsdorf,18038,12.2608140078296,51.0711439476706,"Staschwitzer Hauptstraße 39
06729 Elsteraue",Sachsen-Anhalt,Elbe/Labe,Mitteldeutsche Braunkohlengesellschaft mbH,,Mitteldeutsche Braunkohlengesellschaft mbH,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
184234,2014,Luft,536000.0,0.0,,Schwefeloxide (SOx/SO2),Andere Gase,,150000.0,Berechnung,OTH (C),Pruna Betreiber GmbH vertreten durch die KBS GmbH Werk Schwelgern,06-05-100-0990890,6.72887981147172,51.5009912821686,"Alsumer Steig 100
47166 Duisburg",Nordrhein-Westfalen,Rhein,Pruna Betreiber GmbH vertreten durch die KBS GmbH,CARBONARIA Beteiligungsgesellschaft mbH & Co.,Pruna Betreiber GmbH vertreten durch die KBS GmbH,1910,Kokerei,Kokereien,,Energiesektor
