betriebe_id,jahr,jahresfracht,stoff_name,stoff_gruppe,stoff_schwellenwert,bestimmungsmethode,bestimmungsverfahren,name,kennnummer,wgs84_x,wgs84_y,anschrift,bundesland,flusseinzugsgebiet,muttergesellschaft,eigentuemer,betreiber,nace_code,nace_text,prtr_beschreibung,ivu_beschreibung,branchengruppe
85042,2011,27.5,Blei und Verbindungen (als Pb),Schwermetalle,20.0,Messung,OTH (M),Fritz Winter Eisengießerei GmbH & Co. KG,06-00000010534,9.01118079416077,50.8188835656475,"Albert-Schweitzer Str. 15
35260 Stadtallendorf",Hessen,Rhein,Fritz Winter Eisengießerei GmbH & Co. KG,Fritz Winter Eisengießerei GmbH & Co. KG,Fritz Winter Eisengießerei GmbH & Co. KG,2451,Eisengießereien,Eisenmetallgießereien >20 t/d,Eisenmetallgießereien,Metallindustrie
184227,2014,390,Blei und Verbindungen (als Pb),Schwermetalle,20.0,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Schwelgern,06-05-100-0209686,6.73590748370847,51.5036903000694,Kaiser - Wilhelm - Straße 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",,Metallindustrie
164812,2008,40.5,Blei und Verbindungen (als Pb),Schwermetalle,20.0,Messung,OTH (M),Eisenwerk Brühl GmbH,06-05-300-0192439,6.91311518062577,50.8423495256253,"Kölnstr. 262-266
50321 Brühl",Nordrhein-Westfalen,Rhein,Eisenwerk Brühl GmbH,,,2451,Eisengießereien,Eisenmetallgießereien >20 t/d,Eisenmetallgießereien,Metallindustrie
171636,2011,1710,Blei und Verbindungen (als Pb),Schwermetalle,20.0,Schätzung,Sonstiges (E),Weser - Metall GmbH,03-09-09090117300,8.50416629286107,53.5035851306162,"Johannastr. 2
26954 Nordenham",Niedersachsen,Weser,Recylex SA,Recylex GmbH,Recylex GmbH,2443,"Erzeugung und erste Bearbeitung von Blei, Zink und Zinn",Gewinnung von Nichteisenrohmetallen aus Erzen,Gewinnung von Nichteisenrohmetallen aus Erzen,Metallindustrie
149511,2007,3590,Blei und Verbindungen (als Pb),Schwermetalle,20.0,Schätzung,Sonstiges (E),Weser - Metall GmbH,03-09-09090117300,8.50416629286107,53.5035851306162,"Johannastraße 2
26954 Nordenham",Niedersachsen,Weser,"Recylex SA, Frankreich Recylex GmbH, Deutschland",,,2443,"Erzeugung und erste Bearbeitung von Blei, Zink und Zinn","Gewinnung v. NE-Rohmetallen aus Erzen, Schmelzen v. NE-Metallen > 20 t/d od. > 4 t/d Pb und Cd",Gewinnung von Nichteisenrohmetallen aus Erzen,Metallindustrie
176189,2012,22.2,Blei und Verbindungen (als Pb),Schwermetalle,20.0,Berechnung,OTH (C),Prym Fashion GmbH,06-05-300-9001253,6.23266524278163,50.7606547043732,"Zweifaller Straße 130
52224 Stolberg",Nordrhein-Westfalen,Maas,William Prym Holding GmbH,Prym Fashion GmbH,Prym Fashion GmbH,2599,Herstellung von sonstigen Metallwaren a. n. g.,Oberflächenbehandlung durch elektrolytische oder chemischen Verfahren >30 m³,Oberflächenbehandlung d. elektrolytische od. chem. Verf.,Metallindustrie
167872,2009,110,Blei und Verbindungen (als Pb),Schwermetalle,20.0,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Hamborn,06-05-100-0215455,6.72648284165998,51.4912500236739,Kaiser - Wilhelm - Straße 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
164771,2008,433,Blei und Verbindungen (als Pb),Schwermetalle,20.0,Messung,PER (M),ThyssenKrupp Steel AG Werk Hamborn,06-05-100-0215455,6.74299141166485,51.4912722438869,Kaiser-Wilhelm-Str. 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel AG,,,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
103975,2007,899,Blei und Verbindungen (als Pb),Schwermetalle,20.0,Messung,NRB (M),ArcelorMittal Eisenhüttenstadt GmbH,12-30670480000,14.6176822369296,52.1661405222489,"Werkstrasse 1
15888 Eisenhüttenstadt",Brandenburg,Oder,ArcelorMittal Eisenhüttenstadt GmbH,,,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
175461,2012,309,Blei und Verbindungen (als Pb),Schwermetalle,20.0,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Schwelgern,06-05-100-0209686,6.73590748370847,51.5036903000694,Kaiser - Wilhelm - Straße 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
161845,2007,20.4,Blei und Verbindungen (als Pb),Schwermetalle,20.0,Messung,OTH (M),Berzelius Stolberg GmbH,06-05-300-0875270,6.24087279396776,50.755173490409,"Binsfeldhammer 14
52224 Stolberg",Nordrhein-Westfalen,Maas,,,,2443,"Erzeugung und erste Bearbeitung von Blei, Zink und Zinn",Gewinnung von Nichteisenrohmetallen aus Erzen,Gewinnung von Nichteisenrohmetallen aus Erzen,Metallindustrie
167288,2009,118,Blei und Verbindungen (als Pb),Schwermetalle,20.0,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Schwelgern,06-05-100-0209686,6.73590748370847,51.5036903000694,Kaiser - Wilhelm - Straße 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
176326,2012,476,Blei und Verbindungen (als Pb),Schwermetalle,20.0,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Hamborn,06-05-100-0215455,6.72648284165998,51.4912500236739,Kaiser - Wilhelm - Straße 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
170140,2010,21,Blei und Verbindungen (als Pb),Schwermetalle,20.0,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Westfalenhütte,06-05-900-0231356,7.49688706355197,51.5374325552485,"Eberhardstraße 12
44145 Dortmund",Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen",Aufbringen v. schmelzfl. metall. Schutzschichten bei Eisenmetallen > 2t/h,Aufbringen v. schmelzfl. metall. Schutzschichten bei Eisenmet.,Metallindustrie
170154,2010,264,Blei und Verbindungen (als Pb),Schwermetalle,20.0,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Schwelgern,06-05-100-0209686,6.73590748370847,51.5036903000694,Kaiser - Wilhelm - Straße 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
157964,2012,37,Blei und Verbindungen (als Pb),Schwermetalle,20.0,Messung,INT (M) CEN/ISO,Fritz Winter Eisengießerei GmbH & Co. KG,06-00000010534,9.01114385737889,50.8189066798328,"Albert-Schweitzer Str. 15
35260 Stadtallendorf",Hessen,Rhein,Fritz Winter Eisengießerei GmbH & Co. KG,Fritz Winter Eisengießerei GmbH & Co. KG,Fritz Winter Eisengießerei GmbH & Co. KG,2451,Eisengießereien,Eisenmetallgießereien >20 t/d,Eisenmetallgießereien,Metallindustrie
