betriebe_id,jahr,kompartiment,jahresfracht,jahresfracht_versehentlich,jahresfracht_nichtbiogen,stoff_name,stoff_gruppe,stoff_casnummer,stoff_schwellenwert,bestimmungsmethode,bestimmungsverfahren,name,kennnummer,wgs84_x,wgs84_y,anschrift,bundesland,flusseinzugsgebiet,muttergesellschaft,eigentuemer,betreiber,nace_code,nace_text,prtr_beschreibung,ivu_beschreibung,branchengruppe
180079,2013,Luft,0.00168,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Schwelgern,06-05-100-0209686,6.73590748370847,51.5036903000694,Kaiser - Wilhelm - Straße 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",,Metallindustrie
162568,2007,Luft,0.000133,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Berechnung,OTH (C),ThyssenKrupp Nirosta GmbH Stahlwerk Bochum,06-05-900-0045338,7.17490904236026,51.476471237901,"Essener Straße/Tor Süd 200
44793 Bochum",Nordrhein-Westfalen,Rhein,ThyssenKrupp Nirosta GmbH,,,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
180091,2013,Luft,0.000339,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Beeckerwerth,06-05-100-0209707,6.70912255112472,51.4855160414683,Kaiser - Wilhelm - Straße 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",,Metallindustrie
103975,2007,Luft,0.000896,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,NRB (M),ArcelorMittal Eisenhüttenstadt GmbH,12-30670480000,14.6176822369296,52.1661405222489,"Werkstrasse 1
15888 Eisenhüttenstadt",Brandenburg,Oder,ArcelorMittal Eisenhüttenstadt GmbH,,,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
123870,2007,Luft,0.0008,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,OTH (M),Badische Stahlwerke GmbH,06-08-3828859,7.82078415314207,48.5968659706881,Graudenzerstr. 4577694 Kehl,Baden-Württemberg,Rhein,Badische Stahlwerke GmbH,,,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
149767,2007,Luft,0.0003,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,PER (M),Georgsmarienhütte GmbH,03-10-10285005160,8.0495157398482,52.2091445150151,"Neue Hüttenstraße 1
49124 Georgsmarienhütte",Niedersachsen,Ems,Georgsmarienhütte GmbH,,,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
173381,2012,Luft,0.00044,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,OTH (M),Badische Stahlwerke GmbH Elektrostahlwerk,06-08-3828859,7.82078415314207,48.5968659706881,Graudenzerstr. 4577694 Kehl,Baden-Württemberg,Rhein,Badische Stahlwerke GmbH Elektrostahlwerk,"SWS Gesellschaft für Industrie-Beteiligungen mbH, Eberbach",Michel Hamy,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
178762,2013,Luft,0.00034,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,INT (M) CEN/ISO,Peiner Träger GmbH,03-01-01244136460,10.2381861179188,52.3163564550162,"Gerhard-Lucas-Meyer-Str. 10
31226 Peine",Niedersachsen,Weser,Peiner Träger GmbH,Peiner Träger GmbH,Peiner Träger GmbH,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",,Metallindustrie
45976,2007,Luft,0.000137,,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,NRB (M),ESF Elbe-Stahlwerke Feralpi GmbH,14-50-63809683116,13.2778653328743,51.3130701781723,"Gröbaer Straße 3
01591 Riesa",Sachsen,Elbe/Labe,FERALPI - Gruppe,Giuseppe Pasini,Frank Schaefer,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
55338,2010,Luft,0.000515,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,OTH (M),ArcelorMittal Bremen GmbH,06-04-11/2005382/5/0,8.68671802658649,53.1249113062421,"Carl-Benz-Straße 30
28237 Bremen",Bremen,Weser,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
172512,2011,Luft,0.000637,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Berechnung,OTH (C),DK Recycling und Roheisen GmbH,06-05-100-0388700,6.74200564876983,51.4222832520132,"Werthauser Str. 182
47053 Duisburg",Nordrhein-Westfalen,Rhein,DK Recycling und Roheisen GmbH,DK Recycling und Roheisen GmbH,DK Recycling und Roheisen GmbH,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
140052,2012,Luft,0.000945,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Berechnung,OTH (C),B.E.S. Brandenburger Elektrostahlwerke GmbH,12-60510400000,12.4988856602742,52.4019501911493,"Woltersdorfer Str. 40
14770 Brandenburg a.d. Havel",Brandenburg,Elbe/Labe,B.E.S. Brandenburger Elektrostahlwerke GmbH,B.E.S. Brandenburger Elektrostahlwerke GmbH,B.E.S. Brandenburger Elektrostahlwerke GmbH,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
126810,2008,Luft,0.0008,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,OTH (M),Badische Stahlwerke GmbH,06-08-3828859,7.82078415314207,48.5968659706881,Graudenzerstr. 4577694 Kehl,Baden-Württemberg,Rhein,Badische Stahlwerke GmbH,,,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
149691,2007,Luft,0.00023,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,PER (M),Peiner Träger GmbH,03-01-01244136460,10.2381861179188,52.3163564550162,"Gerhard-Lucas-Meyer-Str. 10
31226 Peine",Niedersachsen,Weser,Salzgitter AG,Peiner Träger GmbH,Peiner Träger GmbH,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
164766,2008,Luft,0.000338,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,OTH (M),ThyssenKrupp Steel AG Werk Bruckhausen,06-05-100-0209697,6.74299141166485,51.4912722438869,Kaiser-Wilhelm-Str. 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel AG,,,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
165335,2008,Luft,0.00015,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,OTH (M),ThyssenKrupp Nirosta GmbH Stahlwerk Bochum,06-05-900-0045338,7.17489500929121,51.4764620266567,"Essener Straße/Tor Süd 244
44793 Bochum",Nordrhein-Westfalen,Rhein,ThyssenKrupp Nirosta GmbH,,,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
133613,2010,Luft,0.0008,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,OTH (M),Badische Stahlwerke GmbH Elektrostahlwerk,06-08-3828859,7.82078415314207,48.5968659706881,Graudenzerstr. 4577694 Kehl,Baden-Württemberg,Rhein,Badische Stahlwerke GmbH Elektrostahlwerk,"SWS Gesellschaft für Industrie-Beteiligungen mbH, Eberbach",Michel Hamy,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
178343,2013,Luft,0.0007,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,INT (M) CEN/ISO,Salzgitter Flachstahl GmbH Werk Salzgitter,03-01-01211092310,10.4030753147256,52.1547649242988,"Eisenhüttenstr. 99
38239 Salzgitter",Niedersachsen,Weser,Salzgitter Flachstahl GmbH Abt. Umweltschutz / 08 TUI,Salzgitter Flachstahl GmbH,Salzgitter Flachstahl GmbH,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",,Metallindustrie
173188,2011,Luft,0.000148,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,OTH (M),ThyssenKrupp Nirosta GmbH Stahlwerk Bochum,06-05-900-0045338,7.17489500929121,51.4764620266567,"Essener Straße/Tor Süd 244
44793 Bochum",Nordrhein-Westfalen,Rhein,ThyssenKrupp Nirosta GmbH,ThyssenKrupp Nirosta GmbH,ThyssenKrupp Nirosta GmbH,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
162105,2007,Luft,0.000347,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,PER (M),ThyssenKrupp Steel AG Werk Bruckhausen,06-05-100-0209697,6.74299141166485,51.4912722438869,Kaiser-Wilhelm-Str. 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel AG,,,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
176977,2013,Luft,0.00051,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,INT (M) CEN/ISO,Badische Stahlwerke GmbH Elektrostahlwerk,06-08-3828859,7.82214541961069,48.599569851898,Graudenzerstr. 4577694 Kehl,Baden-Württemberg,Rhein,Badische Stahlwerke GmbH Elektrostahlwerk,"SWS Gesellschaft für Industrie-Beteiligungen mbH, Eberbach",Michel Hamy,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",,Metallindustrie
102947,2012,Luft,0.00126,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Schätzung,,TSW Trierer Stahlwerk GmbH,07-03-4015103,6.6914102740219,49.7911652392737,"Eltzstr. 54
54293 Trier",Rheinland-Pfalz,Rhein,TSW Trierer Stahlwerk GmbH,TSW Trierer Stahlwerk GmbH,TSW Trierer Stahlwerk GmbH,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
153065,2008,Luft,0.000155,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,OTH (M),ESF Elbe-Stahlwerke Feralpi GmbH,14-70-63809683116,13.2778300468858,51.3130645958312,"Gröbaer Straße 3
01591 Riesa",Sachsen,Elbe/Labe,ESF Elbe-Stahlwerke Feralpi GmbH,Giuseppe Pasini,Frank Schaefer,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
140107,2012,Luft,0.000179,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,INT (M) CEN/ISO,H.E.S. Hennigsdorfer Elektrostahlwerke GmbH,12-10651670000,13.2114270015474,52.6532678390862,"Wolfgang-Küntscher-Straße 18
16761 Hennigsdorf",Brandenburg,Elbe/Labe,H.E.S.Hennigsdorfer Elektrostahlwerke GmbH,H.E.S. Hennigsdorfer Elektrostahlwerke GmbH,H.E.S. Hennigsdorfer Elektrostahlwerke GmbH,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
166724,2009,Luft,0.000287,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Beeckerwerth,06-05-100-0209707,6.72366010273337,51.5132018938013,Kaiser - Wilhelm - Straße 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
183285,2014,Luft,0.000181,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,NRB (M),Aurubis AG,06-05-900-0877505,7.50803445438935,51.6065908206216,"Kupferstrasse 23
44532 Lünen",Nordrhein-Westfalen,Rhein,Aurubis AG,Aurubis AG,Aurubis AG,2444,Erzeugung und erste Bearbeitung von Kupfer,Gewinnung von Nichteisenrohmetallen aus Erzen,,Metallindustrie
100431,2012,Luft,0.000589,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,OTH (M),ArcelorMittal Bremen GmbH,06-04-11/2005382/5/0,8.68671802658649,53.1249113062421,"Carl-Benz-Straße 30
28237 Bremen",Bremen,Weser,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
66881,2009,Luft,0.000477,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,OTH (M),ArcelorMittal Bremen GmbH,06-04-11/2005382/5/0,8.68671802658649,53.1249113062421,"Carl-Benz-Straße 30
28237 Bremen",Bremen,Weser,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
165092,2008,Luft,0.000259,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,OTH (M),ThyssenKrupp Nirosta GmbH,06-05-100-0006538,6.55585340287763,51.3016739581454,"Oberschlesienstr. 16
47807 Krefeld",Nordrhein-Westfalen,Rhein,ThyssenKrupp Nirosta GmbH,,,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
133120,2010,Luft,0.00061,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,OTH (M),ArcelorMittal Eisenhüttenstadt GmbH,12-30670480000,14.6176822369296,52.1661405222489,"Werkstraße 1
15890 Eisenhüttenstadt",Brandenburg,Oder,ArcelorMittal Eisenhüttenstadt GmbH,Arcelormittal Eisenhüttenstadt GmbH,Arcelormittal Eisenhüttenstadt GmbH,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
180138,2013,Luft,0.00011,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,OTH (M),ThyssenKrupp Nirosta GmbH,06-05-100-0006538,6.55585340287763,51.3016739581454,"Oberschlesienstr. 16
47807 Krefeld",Nordrhein-Westfalen,Rhein,Outokumpu Nirosta GmbH,Outokumpu Nirosta GmbH,Outokumpu Nirosta GmbH,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",,Metallindustrie
95298,2010,Luft,0.000235,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,CRM,Johnson Controls Recycling GmbH,07-01-159368,7.38186786183661,50.6976666502003,"Krautscheider Str. 22
53567 Buchholz (Westerwald)",Rheinland-Pfalz,Rhein,Johnson Controls H and R GmbH,Johnson Controls Recycling GmbH,Johnson Controls Recycling GmbH,2443,"Erzeugung und erste Bearbeitung von Blei, Zink und Zinn",Gewinnung von Nichteisenrohmetallen aus Erzen,Gewinnung von Nichteisenrohmetallen aus Erzen,Metallindustrie
166920,2009,Luft,0.00016,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,OTH (M),Aleris Recycling (German Works) GmbH,06-05-100-9000726,6.61659445028047,51.0788173845985,"Aluminiumstr. 3
41515 Grevenbroich",Nordrhein-Westfalen,Rhein,Aleris Recycling (German Works) GmbH,Aleris Recycling (German Works) GmbH,Aleris Recycling (German Works) GmbH,2442,Erzeugung und erste Bearbeitung von Aluminium,Schmelzen von Nichteisenmetallen einschließlich Legierierungen > 20 t/d oder > 4 t/d Pb und Cd,Schmelzen von Nichteisenmetallen einschließlich Legier.,Metallindustrie
164158,2008,Luft,0.000228,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,PER (M),Georgsmarienhütte GmbH,03-10-10285005160,8.0495157398482,52.2091445150151,"Neue Hüttenstraße 1
49124 Georgsmarienhütte",Niedersachsen,Ems,Georgsmarienhütte GmbH,,,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
161831,2007,Luft,0.00017,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,OTH (M),Aleris Recycling (German Works) GmbH,06-05-100-9000726,6.61659445028047,51.0788173845985,"Aluminiumstr. 3
41515 Grevenbroich",Nordrhein-Westfalen,Rhein,,,,2442,Erzeugung und erste Bearbeitung von Aluminium,Schmelzen von Nichteisenmetallen einschließlich Legierierungen > 20 t/d oder > 4 t/d Pb und Cd,Schmelzen von Nichteisenmetallen einschließlich Legier.,Metallindustrie
164783,2008,Luft,0.000375,0.0,,Dioxine und Furane (als Teq),Chlorhaltige organische Stoffe,,0.0001,Messung,OTH (M),ThyssenKrupp Steel AG Werk Beeckerwerth,06-05-100-0209707,6.72366010273337,51.5132018938013,Kaiser-Wilhelm-Str. 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel AG,,,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
